CODE,CENTER_LAT,CENTER_LON
5202075,-2.4999999999999982,75.5
5202076,-2.4999999999999982,76.5
5202077,-2.4999999999999982,77.5
5202078,-2.4999999999999982,78.5
5202079,-2.4999999999999982,79.5
5202080,-2.4999999999999982,80.5
5202081,-2.4999999999999982,81.5
5202082,-2.4999999999999982,82.5
5202083,-2.4999999999999982,83.5
5202084,-2.4999999999999982,84.5
5202085,-2.4999999999999982,85.5
5202086,-2.4999999999999982,86.5
5202087,-2.4999999999999982,87.5
5202088,-2.4999999999999982,88.5
5202089,-2.4999999999999982,89.5
5202090,-2.4999999999999982,90.5
5202091,-2.4999999999999982,91.5
5202092,-2.4999999999999982,92.5
5202093,-2.4999999999999982,93.5
5202094,-2.4999999999999982,94.5
5202095,-2.4999999999999982,95.5
5202096,-2.4999999999999982,96.5
5202097,-2.4999999999999982,97.5
5202098,-2.4999999999999982,98.5
5202099,-2.5153904914616683,99.4880614540408
5202100,-2.493294349047248,100.50278752180414
5202101,-2.8181473954923115,101.16435191258151
5203039,-3.772570813103901,39.91851756052611
5203040,-3.5178904467382313,40.521749186812805
5203041,-3.4999999999999982,41.5
5203042,-3.4999999999999982,42.5
5203043,-3.4999999999999982,43.5
5203044,-3.4999999999999982,44.5
5203045,-3.4999999999999982,45.5
5203046,-3.4999999999999982,46.5
5203047,-3.4999999999999982,47.5
5203048,-3.4999999999999982,48.5
5203049,-3.4999999999999982,49.5
5203050,-3.4999999999999982,50.5
5203051,-3.4999999999999982,51.5
5203052,-3.4999999999999982,52.5
5203053,-3.4999999999999982,53.5
5203054,-3.4999999999999982,54.5
5203055,-3.4999786175517715,55.500003588205814
5203056,-3.4999999999999982,56.5
5203057,-3.4999999999999982,57.5
5203058,-3.4999999999999982,58.5
5203059,-3.4999999999999982,59.5
5203060,-3.4999999999999982,60.5
5203061,-3.4999999999999982,61.5
5203062,-3.4999999999999982,62.5
5203063,-3.4999999999999982,63.5
5203064,-3.4999999999999982,64.5
5203065,-3.4999999999999982,65.5
5203066,-3.4999999999999982,66.5
5203067,-3.4999999999999982,67.5
5203068,-3.4999999999999982,68.5
5203069,-3.4999999999999982,69.5
5203070,-3.4999999999999982,70.5
5203071,-3.4999999999999982,71.5
5203072,-3.4999999999999982,72.5
5203073,-3.4999999999999982,73.5
5203074,-3.4999999999999982,74.5
5203075,-3.4999999999999982,75.5
5203076,-3.4999999999999982,76.5
5203077,-3.4999999999999982,77.5
5203078,-3.4999999999999982,78.5
5203079,-3.4999999999999982,79.5
5203080,-3.4999999999999982,80.5
5203081,-3.4999999999999982,81.5
5203082,-3.4999999999999982,82.5
5203083,-3.4999999999999982,83.5
5203084,-3.4999999999999982,84.5
5203085,-3.4999999999999982,85.5
5203086,-3.4999999999999982,86.5
5203087,-3.4999999999999982,87.5
5203088,-3.4999999999999982,88.5
5203089,-3.4999999999999982,89.5
5203090,-3.4999999999999982,90.5
5203091,-3.4999999999999982,91.5
5203092,-3.4999999999999982,92.5
5203093,-3.4999999999999982,93.5
5203094,-3.4999999999999982,94.5
5203095,-3.4999999999999982,95.5
5203096,-3.4999999999999982,96.5
5203097,-3.4999999999999982,97.5
5203098,-3.4999999999999982,98.5
5203099,-3.4999999999999982,99.5
5203100,-3.518042928040636,100.50601109003726
5203101,-3.5640515217359217,101.4393199566923
5203102,-3.8036189270125833,102.12129450058399
5204039,-4.588031002405171,39.68225794890238
5204040,-4.499999999999998,40.5
5204041,-4.499999999999998,41.5
5204042,-4.499999999999998,42.5
5204043,-4.499999999999998,43.5
5204044,-4.499999999999998,44.5
5204045,-4.499999999999998,45.5
5204046,-4.499999999999998,46.5
5204047,-4.499999999999998,47.5
5204048,-4.499999999999998,48.5
5204049,-4.499999999999998,49.5
5204050,-4.499999999999998,50.5
5204051,-4.499999999999998,51.5
5204052,-4.499999999999998,52.5
5204053,-4.499999999999998,53.5
5204054,-4.499999999999998,54.5
5204055,-4.4986667228896176,55.49962088708387
5204056,-4.499999999999998,56.5
5204057,-4.499999999999998,57.5
5204058,-4.499999999999998,58.5
5204059,-4.499999999999998,59.5
5204060,-4.499999999999998,60.5
5204061,-4.499999999999998,61.5
5204062,-4.499999999999998,62.5
5204063,-4.499999999999998,63.5
5204064,-4.499999999999998,64.5
5204065,-4.499999999999998,65.5
5204066,-4.499999999999998,66.5
5204067,-4.499999999999998,67.5
5204068,-4.499999999999998,68.5
5204069,-4.499999999999998,69.5
5204070,-4.499999999999998,70.5
5204071,-4.499999999999998,71.5
5204072,-4.499999999999998,72.5
5204073,-4.499999999999998,73.5
5204074,-4.499999999999998,74.5
5204075,-4.499999999999998,75.5
5204076,-4.499999999999998,76.5
5204077,-4.499999999999998,77.5
5204078,-4.499999999999998,78.5
5204079,-4.499999999999998,79.5
5204080,-4.499999999999998,80.5
5204081,-4.499999999999998,81.5
5204082,-4.499999999999998,82.5
5204083,-4.499999999999998,83.5
5204084,-4.499999999999998,84.5
5204085,-4.499999999999998,85.5
5204086,-4.499999999999998,86.5
5204087,-4.499999999999998,87.5
5204088,-4.499999999999998,88.5
5204089,-4.499999999999998,89.5
5204090,-4.499999999999998,90.5
5204091,-4.499999999999998,91.5
5204092,-4.499999999999998,92.5
5204093,-4.499999999999998,93.5
5204094,-4.499999999999998,94.5
5204095,-4.499999999999998,95.5
5204096,-4.499999999999998,96.5
5204097,-4.499999999999998,97.5
5204098,-4.499999999999998,98.5
5204099,-4.499999999999998,99.5
5204100,-4.499999999999998,100.5
5204101,-4.499999999999998,101.5
5204102,-4.570994621298109,102.4391735262834
5204103,-4.840442957326038,103.22698417052426
5205038,-5.816381914572996,38.92571096832406
5205039,-5.521753750809336,39.50848550663385
5205040,-5.499999999999998,40.5
5205041,-5.499999999999998,41.5
5205042,-5.499999999999998,42.5
5205043,-5.499999999999998,43.5
5205044,-5.499999999999998,44.5
5205045,-5.499999999999998,45.5
5205046,-5.499999999999998,46.5
5205047,-5.499999999999998,47.5
5205048,-5.499999999999998,48.5
5205049,-5.499999999999998,49.5
5205050,-5.499999999999998,50.5
5205051,-5.499999999999998,51.5
5205052,-5.499999999999998,52.5
5205053,-5.499912484966426,53.500048933435124
5205054,-5.499999999999998,54.5
5205055,-5.499985812996151,55.500004007539914
5205056,-5.499999999999998,56.5
5205057,-5.499999999999998,57.5
5205058,-5.499999999999998,58.5
5205059,-5.499999999999998,59.5
5205060,-5.499999999999998,60.5
5205061,-5.499999999999998,61.5
5205062,-5.499999999999998,62.5
5205063,-5.499999999999998,63.5
5205064,-5.499999999999998,64.5
5205065,-5.499999999999998,65.5
5205066,-5.499999999999998,66.5
5205067,-5.499999999999998,67.5
5205068,-5.499999999999998,68.5
5205069,-5.499999999999998,69.5
5205070,-5.499999999999998,70.5
5205071,-5.500083911580993,71.49985696471614
5205072,-5.4999872577992726,72.50001157281422
5205073,-5.499999999999998,73.5
5205074,-5.499999999999998,74.5
5205075,-5.499999999999998,75.5
5205076,-5.499999999999998,76.5
5205077,-5.499999999999998,77.5
5205078,-5.499999999999998,78.5
5205079,-5.499999999999998,79.5
5205080,-5.499999999999998,80.5
5205081,-5.499999999999998,81.5
5205082,-5.499999999999998,82.5
5205083,-5.499999999999998,83.5
5205084,-5.499999999999998,84.5
5205085,-5.499999999999998,85.5
5205086,-5.499999999999998,86.5
5205087,-5.499999999999998,87.5
5205088,-5.499999999999998,88.5
5205089,-5.499999999999998,89.5
5205090,-5.499999999999998,90.5
5205091,-5.499999999999998,91.5
5205092,-5.499999999999998,92.5
5205093,-5.499999999999998,93.5
5205094,-5.499999999999998,94.5
5205095,-5.499999999999998,95.5
5205096,-5.499999999999998,96.5
5205097,-5.499999999999998,97.5
5205098,-5.499999999999998,98.5
5205099,-5.499999999999998,99.5
5205100,-5.499999999999998,100.5
5205101,-5.499999999999998,101.5
5205102,-5.503536551570664,102.5082299698284
5205103,-5.514834798870547,103.48472216790202
5205104,-5.774721613135488,104.43467280102453
5205105,-5.826668084143309,105.32031375195704
5206038,-6.200414139215653,38.917943785525644
5206039,-6.473296920783673,39.57962037107023
5206040,-6.499999999999998,40.5
5206041,-6.499999999999998,41.5
5206042,-6.499999999999998,42.5
5206043,-6.499999999999998,43.5
5206044,-6.499999999999998,44.5
5206045,-6.499999999999998,45.5
5206046,-6.499999999999998,46.5
5206047,-6.499999999999998,47.5
5206048,-6.499999999999998,48.5
5206049,-6.499999999999998,49.5
5206050,-6.499999999999998,50.5
5206051,-6.499999999999998,51.5
5206052,-6.499938140116705,52.49996943874521
5206053,-6.500043553654137,53.500065730325495
5206054,-6.499999999999998,54.5
5206055,-6.499999999999998,55.5
5206056,-6.499999999999998,56.5
5206057,-6.499999999999998,57.5
5206058,-6.499999999999998,58.5
5206059,-6.499999999999998,59.5
5206060,-6.499999999999998,60.5
5206061,-6.499999999999998,61.5
5206062,-6.499999999999998,62.5
5206063,-6.499999999999998,63.5
5206064,-6.499999999999998,64.5
5206065,-6.499999999999998,65.5
5206066,-6.499999999999998,66.5
5206067,-6.499999999999998,67.5
5206068,-6.499999999999998,68.5
5206069,-6.499999999999998,69.5
5206070,-6.499999999999998,70.5
5206071,-6.500044687346857,71.50006568530404
5206072,-6.499999999999998,72.5
5206073,-6.499999999999998,73.5
5206074,-6.499999999999998,74.5
5206075,-6.499999999999998,75.5
5206076,-6.499999999999998,76.5
5206077,-6.499999999999998,77.5
5206078,-6.499999999999998,78.5
5206079,-6.499999999999998,79.5
5206080,-6.499999999999998,80.5
5206081,-6.499999999999998,81.5
5206082,-6.499999999999998,82.5
5206083,-6.499999999999998,83.5
5206084,-6.499999999999998,84.5
5206085,-6.499999999999998,85.5
5206086,-6.499999999999998,86.5
5206087,-6.499999999999998,87.5
5206088,-6.499999999999998,88.5
5206089,-6.499999999999998,89.5
5206090,-6.499999999999998,90.5
5206091,-6.499999999999998,91.5
5206092,-6.499999999999998,92.5
5206093,-6.499999999999998,93.5
5206094,-6.499999999999998,94.5
5206095,-6.499999999999998,95.5
5206096,-6.499999999999998,96.5
5206097,-6.499999999999998,97.5
5206098,-6.499999999999998,98.5
5206099,-6.499999999999998,99.5
5206100,-6.499999999999998,100.5
5206101,-6.499999999999998,101.5
5206102,-6.499999999999998,102.5
5206103,-6.499999999999998,103.5
5206104,-6.499999999999998,104.5
5206105,-6.483117370391192,105.39970995357677
5206106,-6.943763890469312,106.1384698449295
5207039,-7.49499585831846,39.68668866302645
5207040,-7.499999999999998,40.5
5207041,-7.499999999999998,41.5
5207042,-7.499999999999998,42.5
5207043,-7.499999999999998,43.5
5207044,-7.499999999999998,44.5
5207045,-7.499999999999998,45.5
5207046,-7.499999999999998,46.5
5207047,-7.499999999999998,47.5
5207048,-7.499999999999998,48.5
5207049,-7.499999999999998,49.5
5207050,-7.499999999999998,50.5
5207051,-7.499999999999998,51.5
5207052,-7.500067972699571,52.49995994424091
5207053,-7.499999999999998,53.5
5207054,-7.499999999999998,54.5
5207055,-7.499999999999998,55.5
5207056,-7.500536667408901,56.500359266634696
5207057,-7.499999999999998,57.5
5207058,-7.499999999999998,58.5
5207059,-7.499999999999998,59.5
5207060,-7.499999999999998,60.5
5207061,-7.499999999999998,61.5
5207062,-7.499999999999998,62.5
5207063,-7.499999999999998,63.5
5207064,-7.499999999999998,64.5
5207065,-7.499999999999998,65.5
5207066,-7.499999999999998,66.5
5207067,-7.499999999999998,67.5
5207068,-7.499999999999998,68.5
5207069,-7.499999999999998,69.5
5207070,-7.499999999999998,70.5
5207071,-7.499999999999998,71.5
5207072,-7.500479884667819,72.5002011080176
5207073,-7.499999999999998,73.5
5207074,-7.499999999999998,74.5
5207075,-7.499999999999998,75.5
5207076,-7.499999999999998,76.5
5207077,-7.499999999999998,77.5
5207078,-7.499999999999998,78.5
5207079,-7.499999999999998,79.5
5207080,-7.499999999999998,80.5
5207081,-7.499999999999998,81.5
5207082,-7.499999999999998,82.5
5207083,-7.499999999999998,83.5
5207084,-7.499999999999998,84.5
5207085,-7.499999999999998,85.5
5207086,-7.499999999999998,86.5
5207087,-7.499999999999998,87.5
5207088,-7.499999999999998,88.5
5207089,-7.499999999999998,89.5
5207090,-7.499999999999998,90.5
5207091,-7.499999999999998,91.5
5207092,-7.499999999999998,92.5
5207093,-7.499999999999998,93.5
5207094,-7.499999999999998,94.5
5207095,-7.499999999999998,95.5
5207096,-7.499999999999998,96.5
5207097,-7.499999999999998,97.5
5207098,-7.499999999999998,98.5
5207099,-7.499999999999998,99.5
5207100,-7.499999999999998,100.5
5207101,-7.499999999999998,101.5
5207102,-7.499999999999998,102.5
5207103,-7.499999999999998,103.5
5207104,-7.499999999999998,104.5
5207105,-7.500327981605242,105.49997407832046
5207106,-7.586183154868683,106.43049617705599
5207107,-7.773928847667215,107.43405348598725
5207108,-7.869204290249212,108.53246333211172
5207109,-7.8760668334760835,109.43401352986602
5207110,-7.9611917512521435,110.08427971180912
5208039,-8.485265929379361,39.69220295202874
5208040,-8.499999999999998,40.5
5208041,-8.499999999999998,41.5
5208042,-8.499999999999998,42.5
5208043,-8.499999999999998,43.5
5208044,-8.499999999999998,44.5
5208045,-8.499999999999998,45.5
5208046,-8.499999999999998,46.5
5208047,-8.499999999999998,47.5
5208048,-8.499999999999998,48.5
5208049,-8.499999999999998,49.5
5208050,-8.499999999999998,50.5
5208051,-8.499999999999998,51.5
5208052,-8.499999999999998,52.5
5208053,-8.499999999999998,53.5
5208054,-8.499999999999998,54.5
5208055,-8.499999999999998,55.5
5208056,-8.499999999999998,56.5
5208057,-8.499999999999998,57.5
5208058,-8.499999999999998,58.5
5208059,-8.499999999999998,59.5
5208060,-8.499999999999998,60.5
5208061,-8.499999999999998,61.5
5208062,-8.499999999999998,62.5
5208063,-8.499999999999998,63.5
5208064,-8.499999999999998,64.5
5208065,-8.499999999999998,65.5
5208066,-8.499999999999998,66.5
5208067,-8.499999999999998,67.5
5208068,-8.499999999999998,68.5
5208069,-8.499999999999998,69.5
5208070,-8.499999999999998,70.5
5208071,-8.499999999999998,71.5
5208072,-8.499999999999998,72.5
5208073,-8.499999999999998,73.5
5208074,-8.499999999999998,74.5
5208075,-8.499999999999998,75.5
5208076,-8.499999999999998,76.5
5208077,-8.499999999999998,77.5
5208078,-8.499999999999998,78.5
5208079,-8.499999999999998,79.5
5208080,-8.499999999999998,80.5
5208081,-8.499999999999998,81.5
5208082,-8.499999999999998,82.5
5208083,-8.499999999999998,83.5
5208084,-8.499999999999998,84.5
5208085,-8.499999999999998,85.5
5208086,-8.499999999999998,86.5
5208087,-8.499999999999998,87.5
5208088,-8.499999999999998,88.5
5208089,-8.499999999999998,89.5
5208090,-8.499999999999998,90.5
5208091,-8.499999999999998,91.5
5208092,-8.499999999999998,92.5
5208093,-8.499999999999998,93.5
5208094,-8.499999999999998,94.5
5208095,-8.499999999999998,95.5
5208096,-8.499999999999998,96.5
5208097,-8.499999999999998,97.5
5208098,-8.499999999999998,98.5
5208099,-8.499999999999998,99.5
5208100,-8.499999999999998,100.5
5208101,-8.499999999999998,101.5
5208102,-8.499999999999998,102.5
5208103,-8.499999999999998,103.5
5208104,-8.499999999999998,104.5
5208105,-8.499999999999998,105.5
5208106,-8.499999999999998,106.5
5208107,-8.499999999999998,107.5
5208108,-8.499999999999998,108.5
5208109,-8.499999999999998,109.5
5208110,-8.551367893944743,110.47220380924277
5208111,-8.647778428466282,111.49305786352417
5208112,-8.687448899798099,112.48632157961346
5208113,-8.703275420071414,113.44649297224868
5208114,-8.640490020160048,114.56880716560391
5208115,-8.57404797024781,115.59214077225374
5208116,-8.436245538688578,116.51976597351391
5208117,-8.374439509964057,117.52402394667564
5208118,-8.531832792688382,118.50463267149536
5208119,-8.523197188722987,119.4809977832158
5208120,-8.486626603558191,120.4724475695025
5208121,-8.438555720533083,121.52229248712818
5208122,-8.549053782337939,122.4807927832499
5208123,-8.568912692343847,123.51531091467498
5208124,-8.593220001705586,124.48982386101531
5208125,-8.336228313440303,125.47063466442313
5208126,-8.398986066395551,126.53436542782126
5208127,-8.52910996456294,127.51943600583276
5208128,-8.51406821462495,128.5039871956982
5209039,-9.430890351728682,39.83815090017528
5209040,-9.499999999999998,40.5
5209041,-9.499999999999998,41.5
5209042,-9.499999999999998,42.5
5209043,-9.499999999999998,43.5
5209044,-9.499999999999998,44.5
5209045,-9.499999999999998,45.5
5209046,-9.501230169604545,46.50169434737238
5209047,-9.499933953039893,47.49997342498602
5209048,-9.499999999999998,48.5
5209049,-9.499999999999998,49.5
5209050,-9.50002188172525,50.49996688567954
5209051,-9.500035018679434,51.5001746735947
5209052,-9.499999999999998,52.5
5209053,-9.499999999999998,53.5
5209054,-9.499999999999998,54.5
5209055,-9.499999999999998,55.5
5209056,-9.499999999999998,56.5
5209057,-9.499999999999998,57.5
5209058,-9.499999999999998,58.5
5209059,-9.499999999999998,59.5
5209060,-9.499999999999998,60.5
5209061,-9.499999999999998,61.5
5209062,-9.499999999999998,62.5
5209063,-9.499999999999998,63.5
5209064,-9.499999999999998,64.5
5209065,-9.499999999999998,65.5
5209066,-9.499999999999998,66.5
5209067,-9.499999999999998,67.5
5209068,-9.499999999999998,68.5
5209069,-9.499999999999998,69.5
5209070,-9.499999999999998,70.5
5209071,-9.499999999999998,71.5
5209072,-9.499999999999998,72.5
5209073,-9.499999999999998,73.5
5209074,-9.499999999999998,74.5
5209075,-9.499999999999998,75.5
5209076,-9.499999999999998,76.5
5209077,-9.499999999999998,77.5
5209078,-9.499999999999998,78.5
5209079,-9.499999999999998,79.5
5209080,-9.499999999999998,80.5
5209081,-9.499999999999998,81.5
5209082,-9.499999999999998,82.5
5209083,-9.499999999999998,83.5
5209084,-9.499999999999998,84.5
5209085,-9.499999999999998,85.5
5209086,-9.499999999999998,86.5
5209087,-9.499999999999998,87.5
5209088,-9.499999999999998,88.5
5209089,-9.499999999999998,89.5
5209090,-9.499999999999998,90.5
5209091,-9.499999999999998,91.5
5209092,-9.499999999999998,92.5
5209093,-9.499999999999998,93.5
5209094,-9.499999999999998,94.5
5209095,-9.499999999999998,95.5
5209096,-9.499999999999998,96.5
5209097,-9.499999999999998,97.5
5209098,-9.499999999999998,98.5
5209099,-9.499999999999998,99.5
5209100,-9.499999999999998,100.5
5209101,-9.499999999999998,101.5
5209102,-9.499999999999998,102.5
5209103,-9.499999999999998,103.5
5209104,-9.499999999999998,104.5
5209105,-9.499999999999998,105.5
5209106,-9.499999999999998,106.5
5209107,-9.499999999999998,107.5
5209108,-9.499999999999998,108.5
5209109,-9.499999999999998,109.5
5209110,-9.499999999999998,110.5
5209111,-9.499999999999998,111.5
5209112,-9.499999999999998,112.5
5209113,-9.499999999999998,113.5
5209114,-9.499999999999998,114.5
5209115,-9.499999999999998,115.5
5209116,-9.506242566460196,116.49468977240217
5209117,-9.513065732534495,117.50883004791514
5209118,-9.499740432812237,118.49693511885444
5209119,-9.42434140666731,119.44495006038206
5209120,-9.395154936607325,120.57788609059604
5209121,-9.499999999999998,121.5
5209122,-9.499999999999998,122.5
5209123,-9.444235850677691,123.42413952255123
5209124,-9.378248792086225,124.48847862750809
5209125,-9.626530296219778,125.54601278720969
5209126,-9.503821347789904,126.50373489901591
5209127,-9.499999999999998,127.5
5209128,-9.499999305704797,128.49999907807518
5210039,-10.054906548561593,39.956492635614545
5210040,-10.41202475402528,40.65883404368611
5210041,-10.499999999999998,41.5
5210042,-10.499999999999998,42.5
5210043,-10.499999999999998,43.5
5210044,-10.499999999999998,44.5
5210045,-10.499999999999998,45.5
5210046,-10.499999999999998,46.5
5210047,-10.500115636323498,47.499927728218104
5210048,-10.499999999999998,48.5
5210049,-10.499999999999998,49.5
5210050,-10.499999999999998,50.5
5210051,-10.500210326748194,51.5001896788727
5210052,-10.499999999999998,52.5
5210053,-10.499999999999998,53.5
5210054,-10.499999999999998,54.5
5210055,-10.499999999999998,55.5
5210056,-10.50019407441438,56.49985950263534
5210057,-10.499999999999998,57.5
5210058,-10.499999999999998,58.5
5210059,-10.499999999999998,59.5
5210060,-10.499999999999998,60.5
5210061,-10.499999999999998,61.5
5210062,-10.499999999999998,62.5
5210063,-10.499999999999998,63.5
5210064,-10.499999999999998,64.5
5210065,-10.499999999999998,65.5
5210066,-10.499999999999998,66.5
5210067,-10.499999999999998,67.5
5210068,-10.499999999999998,68.5
5210069,-10.499999999999998,69.5
5210070,-10.499999999999998,70.5
5210071,-10.499999999999998,71.5
5210072,-10.499999999999998,72.5
5210073,-10.499999999999998,73.5
5210074,-10.499999999999998,74.5
5210075,-10.499999999999998,75.5
5210076,-10.499999999999998,76.5
5210077,-10.499999999999998,77.5
5210078,-10.499999999999998,78.5
5210079,-10.499999999999998,79.5
5210080,-10.499999999999998,80.5
5210081,-10.499999999999998,81.5
5210082,-10.499999999999998,82.5
5210083,-10.499999999999998,83.5
5210084,-10.499999999999998,84.5
5210085,-10.499999999999998,85.5
5210086,-10.499999999999998,86.5
5210087,-10.499999999999998,87.5
5210088,-10.499999999999998,88.5
5210089,-10.499999999999998,89.5
5210090,-10.499999999999998,90.5
5210091,-10.499999999999998,91.5
5210092,-10.499999999999998,92.5
5210093,-10.499999999999998,93.5
5210094,-10.499999999999998,94.5
5210095,-10.499999999999998,95.5
5210096,-10.499999999999998,96.5
5210097,-10.499999999999998,97.5
5210098,-10.499999999999998,98.5
5210099,-10.499999999999998,99.5
5210100,-10.499999999999998,100.5
5210101,-10.499999999999998,101.5
5210102,-10.499999999999998,102.5
5210103,-10.499999999999998,103.5
5210104,-10.499999999999998,104.5
5210105,-10.500134674011283,105.4983659554968
5210106,-10.499999999999998,106.5
5210107,-10.499999999999998,107.5
5210108,-10.499999999999998,108.5
5210109,-10.499999999999998,109.5
5210110,-10.499999999999998,110.5
5210111,-10.499999999999998,111.5
5210112,-10.499999999999998,112.5
5210113,-10.499999999999998,113.5
5210114,-10.499999999999998,114.5
5210115,-10.499999999999998,115.5
5210116,-10.499999999999998,116.5
5210117,-10.499999999999998,117.5
5210118,-10.499999999999998,118.5
5210119,-10.500434625497316,119.49956648371314
5210120,-10.583707732866944,120.51929736110729
5210121,-10.499999999999996,121.5
5210122,-10.489118938833446,122.48723407464078
5210123,-10.545283350681517,123.48138333986948
5210124,-10.538608662322767,124.5249654185617
5210125,-10.499999999999998,125.5
5210126,-10.499999999999998,126.5
5210127,-10.499999999999998,127.5
5210128,-10.50000013801904,128.49999552912544
5211040,-11.506433558969219,40.7353227453718
5211041,-11.499999999999998,41.5
5211042,-11.499999999999998,42.5
5211043,-11.484998845724961,43.514735053540754
5211044,-11.499999999999998,44.5
5211045,-11.499999999999998,45.5
5211046,-11.499999999999998,46.5
5211047,-11.49998485695262,47.500050427068544
5211048,-11.499999999999998,48.5
5211049,-11.498381809354182,49.5008187659612
5211050,-11.499999999999998,50.5
5211051,-11.499999999999998,51.5
5211052,-11.499999999999998,52.5
5211053,-11.499999999999998,53.5
5211054,-11.499999999999998,54.5
5211055,-11.499999999999998,55.5
5211056,-11.499999999999998,56.5
5211057,-11.499999999999998,57.5
5211058,-11.499999999999998,58.5
5211059,-11.499999999999998,59.5
5211060,-11.499999999999998,60.5
5211061,-11.499999999999998,61.5
5211062,-11.499999999999998,62.5
5211063,-11.499999999999998,63.5
5211064,-11.499999999999998,64.5
5211065,-11.499999999999998,65.5
5211066,-11.499999999999998,66.5
5211067,-11.499999999999998,67.5
5211068,-11.499999999999998,68.5
5211069,-11.499999999999998,69.5
5211070,-11.499999999999998,70.5
5211071,-11.499999999999998,71.5
5211072,-11.499999999999998,72.5
5211073,-11.499999999999998,73.5
5211074,-11.499999999999998,74.5
5211075,-11.499999999999998,75.5
5211076,-11.499999999999998,76.5
5211077,-11.499999999999998,77.5
5211078,-11.499999999999998,78.5
5211079,-11.499999999999998,79.5
5211080,-11.499999999999998,80.5
5211081,-11.499999999999998,81.5
5211082,-11.499999999999998,82.5
5211083,-11.499999999999998,83.5
5211084,-11.499999999999998,84.5
5211085,-11.499999999999998,85.5
5211086,-11.499999999999998,86.5
5211087,-11.499999999999998,87.5
5211088,-11.499999999999998,88.5
5211089,-11.499999999999998,89.5
5211090,-11.499999999999998,90.5
5211091,-11.499999999999998,91.5
5211092,-11.499999999999998,92.5
5211093,-11.499999999999998,93.5
5211094,-11.499999999999998,94.5
5211095,-11.499999999999998,95.5
5211096,-11.499967240517124,96.49996501348895
5211097,-11.499999999999998,97.5
5211098,-11.499999999999998,98.5
5211099,-11.499999999999998,99.5
5211100,-11.499999999999998,100.5
5211101,-11.499999999999998,101.5
5211102,-11.499999999999998,102.5
5211103,-11.499999999999998,103.5
5211104,-11.499999999999998,104.5
5211105,-11.499999999999998,105.5
5211106,-11.499999999999998,106.5
5211107,-11.499999999999998,107.5
5211108,-11.499999999999998,108.5
5211109,-11.499999999999998,109.5
5211110,-11.499999999999998,110.5
5211111,-11.499999999999998,111.5
5211112,-11.499999999999998,112.5
5211113,-11.499999999999998,113.5
5211114,-11.499999999999998,114.5
5211115,-11.499999999999998,115.5
5211116,-11.499999999999998,116.5
5211117,-11.499999999999998,117.5
5211118,-11.499999999999998,118.5
5211119,-11.499999999999998,119.5
5211120,-11.499999999999998,120.5
5211121,-11.499999999999998,121.5
5211122,-11.500025274020981,122.49998148332934
5211123,-11.499999999999998,123.5
5211124,-11.499999999999998,124.5
5211125,-11.499999999999998,125.5
5211126,-11.499999999999998,126.5
5211127,-11.499999999999998,127.5
5211128,-11.500000138958342,128.4999963600399
5212040,-12.493719286294038,40.7667235768195
5212041,-12.499999999999998,41.5
5212042,-12.499999999999998,42.5
5212043,-12.50332458702399,43.4958186465661
5212044,-12.510394046972102,44.50234438904123
5212045,-12.489374798519343,45.51186611514388
5212046,-12.499999999999998,46.5
5212047,-12.499999999999998,47.5
5212048,-12.488768853794491,48.46774754177441
5212049,-12.359351365605498,49.67074308166389
5212050,-12.499999999999998,50.5
5212051,-12.499999999999998,51.5
5212052,-12.499999999999998,52.5
5212053,-12.499999999999998,53.5
5212054,-12.499999999999998,54.5
5212055,-12.499999999999998,55.5
5212056,-12.499999999999998,56.5
5212057,-12.499999999999998,57.5
5212058,-12.499999999999998,58.5
5212059,-12.499999999999998,59.5
5212060,-12.499999999999998,60.5
5212061,-12.499999999999998,61.5
5212062,-12.499999999999998,62.5
5212063,-12.499999999999998,63.5
5212064,-12.499999999999998,64.5
5212065,-12.499999999999998,65.5
5212066,-12.499999999999998,66.5
5212067,-12.499999999999998,67.5
5212068,-12.499999999999998,68.5
5212069,-12.499999999999998,69.5
5212070,-12.499999999999998,70.5
5212071,-12.499999999999998,71.5
5212072,-12.499999999999998,72.5
5212073,-12.499999999999998,73.5
5212074,-12.499999999999998,74.5
5212075,-12.499999999999998,75.5
5212076,-12.499999999999998,76.5
5212077,-12.499999999999998,77.5
5212078,-12.499999999999998,78.5
5212079,-12.499999999999998,79.5
5212080,-12.499999999999998,80.5
5212081,-12.499999999999998,81.5
5212082,-12.499999999999998,82.5
5212083,-12.499999999999998,83.5
5212084,-12.499999999999998,84.5
5212085,-12.499999999999998,85.5
5212086,-12.499999999999998,86.5
5212087,-12.499999999999998,87.5
5212088,-12.499999999999998,88.5
5212089,-12.499999999999998,89.5
5212090,-12.499999999999998,90.5
5212091,-12.499999999999998,91.5
5212092,-12.499999999999998,92.5
5212093,-12.499999999999998,93.5
5212094,-12.499999999999998,94.5
5212095,-12.499999999999998,95.5
5212096,-12.500494489497223,96.49948403757463
5212097,-12.499999999999998,97.5
5212098,-12.499999999999998,98.5
5212099,-12.499999999999998,99.5
5212100,-12.499999999999998,100.5
5212101,-12.499999999999998,101.5
5212102,-12.499999999999998,102.5
5212103,-12.499999999999998,103.5
5212104,-12.499999999999998,104.5
5212105,-12.499999999999998,105.5
5212106,-12.499999999999998,106.5
5212107,-12.499999999999998,107.5
5212108,-12.499999999999998,108.5
